action_id,action_label,source,frame_id,time_sec,pose_ok,feature_ok,mean_keypoint_conf,low_keypoint_count,hip_center_x,hip_center_y,shoulder_width,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle
A004,drink_return,drink_return.mp4,32,1.28,1,1,0.9411,1,342.3816,248.9629,52.6849,-0.355329,-2.544262,-0.227845,-2.670508,-0.413937,-2.654122,0.128682,-2.624686,-0.349234,-2.578117,0.540031,-1.878925,-0.457027,-1.802268,0.808507,-0.831331,-0.994752,-1.016593,0.8474,0.010917,-1.715009,-0.897481,0.336839,-0.004057,-0.336839,0.004057,0.434922,1.385694,-0.529786,1.459964,0.521707,2.741487,-0.603586,2.736029,168.269648,133.778402,179.624656,175.760716
A004,drink_return,drink_return.mp4,33,1.32,1,1,0.9385,1,341.8953,248.7764,53.2328,-0.378247,-2.528661,-0.252,-2.649699,-0.422354,-2.632707,0.117268,-2.588799,-0.327596,-2.546475,0.538437,-1.853354,-0.45818,-1.771159,0.827191,-0.781665,-1.016012,-1.0154,0.848831,0.027583,-1.663556,-1.157496,0.336712,-0.006769,-0.336712,0.006769,0.442783,1.359628,-0.518428,1.451882,0.520623,2.725455,-0.604385,2.698224,166.452228,114.054648,178.822972,176.778272
A004,drink_return,drink_return.mp4,34,1.36,1,1,0.9365,1,342.1147,248.7816,53.6557,-0.38952,-2.502284,-0.270456,-2.622661,-0.429957,-2.600736,0.098582,-2.568421,-0.324587,-2.516865,0.534644,-1.843721,-0.462054,-1.762519,0.816946,-0.790294,-1.056809,-1.052979,0.839069,0.023877,-1.659909,-1.23455,0.335289,-0.008361,-0.335289,0.008361,0.436787,1.34598,-0.503631,1.449671,0.509317,2.707376,-0.59295,2.700307,166.55454,113.215519,178.764094,177.423214
A004,drink_return,drink_return.mp4,35,1.4,1,1,0.9357,1,341.7961,248.6008,54.7746,-0.390655,-2.458401,-0.273963,-2.576239,-0.428297,-2.552404,0.092096,-2.519192,-0.322045,-2.466876,0.526909,-1.804741,-0.470244,-1.72933,0.807645,-0.7825,-1.087121,-1.078334,0.822158,0.02618,-1.622889,-1.317908,0.334588,-0.009238,-0.334588,0.009238,0.432766,1.320442,-0.490768,1.429835,0.50169,2.650835,-0.581106,2.648219,165.671735,109.366304,178.743056,177.966542
A004,drink_return,drink_return.mp4,36,1.44,1,1,0.9405,1,341.6913,249.1229,56.8834,-0.383926,-2.385956,-0.275507,-2.500528,-0.417337,-2.468209,0.0823,-2.440984,-0.300087,-2.372749,0.523881,-1.745911,-0.472111,-1.656475,0.745283,-0.754842,-1.096302,-1.07844,0.776656,-0.003623,-1.530544,-1.440441,0.329292,-0.013764,-0.329292,0.013764,0.389141,1.262364,-0.469114,1.400372,0.451604,2.537506,-0.553717,2.576539,169.798567,97.382724,179.879669,178.356104
A004,drink_return,drink_return.mp4,37,1.48,1,1,0.9409,1,341.9649,248.7941,56.8806,-0.389553,-2.385982,-0.280955,-2.502343,-0.424583,-2.46744,0.077647,-2.439247,-0.30867,-2.366265,0.520362,-1.736878,-0.475375,-1.64464,0.738684,-0.733249,-1.11378,-1.08468,0.765219,0.01534,-1.531868,-1.526498,0.329032,-0.015349,-0.329032,0.015349,0.380052,1.257551,-0.471689,1.406656,0.443138,2.545169,-0.566485,2.592819,169.757539,92.164515,179.490627,178.715034
A004,drink_return,drink_return.mp4,38,1.52,1,1,0.9405,1,342.0906,248.6677,56.4504,-0.396746,-2.409282,-0.291571,-2.527068,-0.429776,-2.489999,0.068585,-2.463575,-0.303282,-2.386255,0.520998,-1.755376,-0.474486,-1.660443,0.744575,-0.736772,-1.145112,-1.118729,0.756405,0.027523,-1.52029,-1.639645,0.329096,-0.01756,-0.329096,0.01756,0.388946,1.262808,-0.46558,1.424481,0.449056,2.579304,-0.584777,2.631474,168.507001,86.832107,179.944047,179.903087
A004,drink_return,drink_return.mp4,39,1.56,1,1,0.9395,1,342.0546,248.7782,56.5412,-0.398649,-2.412945,-0.296301,-2.53136,-0.430888,-2.492889,0.059391,-2.465399,-0.301497,-2.386045,0.522101,-1.747588,-0.474268,-1.662449,0.752695,-0.733392,-1.152113,-1.161675,0.747648,0.038301,-1.484089,-1.714208,0.329466,-0.016703,-0.329467,0.016703,0.393983,1.25834,-0.462327,1.421105,0.447601,2.568893,-0.592284,2.624833,166.815854,84.542505,179.446446,179.242561
A004,drink_return,drink_return.mp4,40,1.6,1,1,0.9382,1,341.9896,249.0632,56.9886,-0.407633,-2.405945,-0.308609,-2.524352,-0.435197,-2.483576,0.049644,-2.459349,-0.293302,-2.377453,0.522003,-1.742979,-0.474525,-1.659727,0.747325,-0.739481,-1.181491,-1.194207,0.740226,0.034836,-1.463256,-1.788815,0.329658,-0.017911,-0.329657,0.017912,0.397495,1.251852,-0.457101,1.423875,0.44994,2.551088,-0.59628,2.617198,166.819688,81.990813,179.253752,178.526739
A004,drink_return,drink_return.mp4,41,1.64,1,1,0.9316,1,341.0882,249.2955,58.3262,-0.394677,-2.365449,-0.289874,-2.481753,-0.420755,-2.441427,0.067312,-2.402406,-0.280872,-2.3351,0.521272,-1.704117,-0.477591,-1.65644,0.736722,-0.720211,-1.163396,-1.214795,0.757946,0.040084,-1.398696,-1.817773,0.331913,-0.012295,-0.331913,0.012295,0.422198,1.209358,-0.457897,1.375303,0.491647,2.455235,-0.56069,2.537778,169.247629,78.536454,178.963346,179.773581
A004,drink_return,drink_return.mp4,42,1.68,1,1,0.9381,1,341.8045,248.921,57.4841,-0.404278,-2.404172,-0.306332,-2.523778,-0.433331,-2.479991,0.049095,-2.454973,-0.294462,-2.36985,0.518703,-1.734767,-0.47828,-1.657145,0.745485,-0.751862,-1.207225,-1.247382,0.733185,0.032635,-1.375409,-1.900137,0.32969,-0.019931,-0.32969,0.019931,0.397097,1.239243,-0.441029,1.42302,0.448619,2.533113,-0.59735,2.613684,166.109427,75.106504,179.215904,177.05749
A004,drink_return,drink_return.mp4,43,1.72,1,1,0.9375,1,341.777,248.9274,57.8358,-0.400226,-2.400699,-0.301907,-2.518466,-0.428282,-2.47546,0.048996,-2.444083,-0.292044,-2.362613,0.515795,-1.722646,-0.482076,-1.657425,0.743305,-0.756784,-1.207242,-1.277982,0.721584,0.027131,-1.343145,-1.912417,0.329548,-0.018041,-0.329549,0.018041,0.393729,1.237571,-0.43778,1.413706,0.442057,2.520625,-0.587407,2.596397,165.158295,74.469891,179.231023,177.224061
A004,drink_return,drink_return.mp4,44,1.76,1,1,0.9355,1,341.5118,248.961,57.8892,-0.399304,-2.410504,-0.301453,-2.527117,-0.423091,-2.484275,0.050509,-2.448287,-0.279715,-2.369343,0.517287,-1.726275,-0.480756,-1.663743,0.748649,-0.767078,-1.202334,-1.294765,0.721037,0.030684,-1.290632,-1.93131,0.329786,-0.018207,-0.329786,0.018207,0.398719,1.239724,-0.432042,1.416558,0.446162,2.520363,-0.57876,2.591248,164.456747,70.814498,178.985093,177.062883
A004,drink_return,drink_return.mp4,45,1.8,1,1,0.9345,1,341.1297,249.2331,58.1266,-0.397319,-2.41492,-0.297635,-2.530109,-0.416535,-2.486281,0.061018,-2.443139,-0.265029,-2.365456,0.525076,-1.719337,-0.473098,-1.65893,0.751512,-0.762263,-1.193715,-1.293323,0.721707,0.026931,-1.26119,-1.938994,0.33031,-0.018086,-0.33031,0.018086,0.409354,1.225667,-0.424304,1.403559,0.453965,2.502596,-0.574477,2.572596,164.526165,69.064898,178.364458,176.561224
