action_id,action_label,source,frame_id,time_sec,pose_ok,feature_ok,mean_keypoint_conf,low_keypoint_count,hip_center_x,hip_center_y,shoulder_width,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle
A005,sit_stand,sit_stand.mp4,29,1.16,1,1,0.9723,0,317.1952,290.3674,58.3989,-0.148015,-1.761982,-0.041966,-1.871786,-0.244738,-1.870992,0.141122,-1.826108,-0.379585,-1.819544,0.425322,-1.264941,-0.573928,-1.226228,0.687544,-0.491057,-0.779568,-0.43635,0.932949,0.187756,-0.969061,0.202069,0.35179,-0.011095,-0.35179,0.011096,0.589786,0.633611,-0.621419,0.687203,0.675164,1.803283,-0.64736,1.859596,178.842418,178.060935,163.912894,159.525558
A005,sit_stand,sit_stand.mp4,30,1.2,1,1,0.9721,0,317.0471,290.8178,59.2526,-0.128573,-1.71683,-0.026806,-1.8259,-0.2252,-1.824988,0.144077,-1.783824,-0.372187,-1.778769,0.423729,-1.23673,-0.575585,-1.199717,0.710192,-0.470127,-0.785407,-0.422306,0.947409,0.228765,-0.968784,0.200441,0.350775,-0.011302,-0.350775,0.011301,0.592945,0.622057,-0.604032,0.676618,0.672994,1.78985,-0.636482,1.840229,178.258525,178.696437,162.996549,160.757797
A005,sit_stand,sit_stand.mp4,31,1.24,1,1,0.972,0,316.9898,290.3895,59.5033,-0.129453,-1.671395,-0.025938,-1.780986,-0.225022,-1.780969,0.149474,-1.744985,-0.367467,-1.742024,0.428509,-1.212633,-0.570847,-1.176737,0.713282,-0.460033,-0.8029,-0.407053,0.94926,0.224294,-0.988285,0.217087,0.350075,-0.011026,-0.350075,0.011026,0.593244,0.619197,-0.598247,0.671462,0.668189,1.807086,-0.638295,1.855268,178.300037,179.765932,162.511221,161.342831
A005,sit_stand,sit_stand.mp4,32,1.28,1,1,0.9727,0,316.6907,291.0805,60.0606,-0.132193,-1.616534,-0.027631,-1.728594,-0.228986,-1.727059,0.153071,-1.704983,-0.367751,-1.697844,0.432655,-1.193956,-0.566412,-1.150766,0.72455,-0.455228,-0.807472,-0.384505,0.956505,0.211584,-0.990708,0.236643,0.348786,-0.012305,-0.348786,0.012305,0.592037,0.588906,-0.588567,0.64265,0.662547,1.772427,-0.625381,1.823376,177.619938,178.972637,161.381086,160.959181
A005,sit_stand,sit_stand.mp4,33,1.32,1,1,0.9734,0,316.3388,291.4185,60.4467,-0.11822,-1.57261,-0.014979,-1.684669,-0.215217,-1.683723,0.161113,-1.668956,-0.361226,-1.665006,0.434561,-1.167724,-0.564836,-1.132992,0.753416,-0.421976,-0.828702,-0.372865,0.985512,0.274783,-1.010528,0.255183,0.346429,-0.01037,-0.346429,0.01037,0.576748,0.59935,-0.578692,0.645716,0.648644,1.757691,-0.617129,1.796695,175.273413,177.002781,162.857834,161.83171
A005,sit_stand,sit_stand.mp4,34,1.36,1,1,0.9737,0,315.0868,291.7983,61.3349,-0.079721,-1.500524,0.021114,-1.61507,-0.179911,-1.611627,0.190764,-1.613484,-0.335767,-1.605312,0.450711,-1.134648,-0.54872,-1.100905,0.76507,-0.402487,-0.820449,-0.347947,1.00391,0.253824,-1.001008,0.278012,0.345081,-0.011377,-0.345081,0.011377,0.601162,0.58651,-0.540728,0.636129,0.652402,1.725505,-0.587403,1.780265,176.760576,176.246676,159.389869,164.94765
A005,sit_stand,sit_stand.mp4,35,1.4,1,1,0.9728,0,315.6997,290.9594,62.604,-0.098305,-1.418602,0.001583,-1.530183,-0.194993,-1.527685,0.175598,-1.534223,-0.343226,-1.528095,0.444993,-1.076112,-0.554499,-1.044228,0.758116,-0.34657,-0.829837,-0.297016,0.994612,0.323007,-1.002733,0.339275,0.34367,-0.011243,-0.34367,0.011243,0.589666,0.612393,-0.529065,0.662004,0.629926,1.711575,-0.571392,1.764134,176.223998,174.973401,160.570675,166.297615
A005,sit_stand,sit_stand.mp4,36,1.44,1,1,0.9737,0,315.3555,290.4784,62.6292,-0.08575,-1.382641,0.013751,-1.494179,-0.184679,-1.489319,0.183596,-1.500171,-0.340573,-1.488713,0.443343,-1.056768,-0.555754,-1.014281,0.768843,-0.346025,-0.838946,-0.274348,1.007687,0.324596,-1.013438,0.363198,0.34287,-0.013318,-0.34287,0.013318,0.58207,0.621808,-0.534061,0.675048,0.637847,1.711991,-0.568273,1.766479,174.997194,174.363405,162.291595,165.680073
A005,sit_stand,sit_stand.mp4,37,1.48,1,1,0.9736,0,315.452,290.2953,62.7352,-0.075852,-1.349979,0.023703,-1.460895,-0.174175,-1.458521,0.187602,-1.470464,-0.338662,-1.467556,0.440333,-1.03384,-0.559341,-1.008305,0.78096,-0.318347,-0.850827,-0.278835,1.019706,0.358058,-1.02589,0.369042,0.34215,-0.009739,-0.342151,0.009739,0.570935,0.644266,-0.535601,0.685156,0.631975,1.726614,-0.568455,1.767291,173.983307,173.339794,163.946895,165.756379
A005,sit_stand,sit_stand.mp4,38,1.52,1,1,0.9728,0,315.2813,289.5256,63.9557,-0.062333,-1.29458,0.032442,-1.409194,-0.164162,-1.402215,0.192483,-1.435226,-0.335293,-1.422181,0.443191,-1.011402,-0.556478,-0.985658,0.772857,-0.290285,-0.846602,-0.261015,1.010879,0.383198,-1.002965,0.386978,0.340151,-0.010842,-0.340151,0.010842,0.559007,0.640084,-0.519699,0.688396,0.604941,1.695641,-0.544312,1.75777,174.896348,171.746619,163.907977,166.476625
