action_id,action_label,source,frame_id,time_sec,pose_ok,feature_ok,mean_keypoint_conf,low_keypoint_count,hip_center_x,hip_center_y,shoulder_width,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle
A001,bend_return,bend_return.mp4,36,1.44,1,1,0.8964,1,345.1267,261.5473,65.5976,0.161325,-0.135545,0.225842,-0.24172,0.04896,-0.244973,0.403339,-0.47485,-0.190462,-0.467117,0.580608,-0.482614,-0.419337,-0.493113,0.663907,0.306385,-0.541401,0.298583,0.529593,0.975844,-0.418416,1.031858,0.348179,0.001296,-0.348179,-0.001295,0.434807,0.926033,-0.538088,0.953743,0.462204,1.807492,-0.48695,1.880906,162.628709,161.714076,176.428504,165.596472
A001,bend_return,bend_return.mp4,37,1.48,1,1,0.9024,1,344.8781,261.7073,65.4232,0.173084,-0.157395,0.237873,-0.265541,0.058919,-0.266826,0.411387,-0.495066,-0.18471,-0.483986,0.582611,-0.490313,-0.417334,-0.500803,0.667101,0.302883,-0.545925,0.290428,0.530008,0.973362,-0.411694,1.015332,0.347826,0.000869,-0.347826,-0.000869,0.436612,0.923589,-0.538455,0.953503,0.469651,1.81988,-0.486409,1.897815,162.363829,160.278314,176.614877,165.549566
A001,bend_return,bend_return.mp4,38,1.52,1,1,0.8958,1,344.4552,260.1882,64.7345,0.197601,-0.175804,0.256657,-0.284488,0.08558,-0.282361,0.421769,-0.512235,-0.162663,-0.494175,0.594362,-0.498278,-0.405614,-0.505154,0.682346,0.31103,-0.529838,0.301105,0.535627,0.976572,-0.397294,1.030207,0.348449,0.000288,-0.348449,-0.000288,0.437904,0.949598,-0.537836,0.982428,0.481806,1.886181,-0.484619,1.972112,161.363445,160.937765,177.300566,166.01394
A001,bend_return,bend_return.mp4,39,1.56,1,1,0.9045,1,344.926,259.3537,64.5063,0.149955,-0.197957,0.217272,-0.305389,0.03568,-0.312619,0.412853,-0.540928,-0.182582,-0.535126,0.604258,-0.521811,-0.39565,-0.535355,0.673361,0.305723,-0.538589,0.290916,0.546252,0.97237,-0.412772,1.012621,0.348458,0.002689,-0.348458,-0.00269,0.440152,0.970864,-0.53921,0.997605,0.485045,1.919471,-0.489955,1.993763,164.431596,160.296194,177.299189,166.372945
A001,bend_return,bend_return.mp4,40,1.6,1,1,0.9172,1,344.6418,259.9571,64.1713,0.164909,-0.216703,0.234096,-0.327458,0.046922,-0.335511,0.428127,-0.56792,-0.176122,-0.563562,0.608961,-0.541871,-0.391028,-0.546564,0.683928,0.279737,-0.539315,0.288243,0.557646,0.951908,-0.411897,1.004888,0.348024,0.000414,-0.348024,-0.000414,0.443611,0.982127,-0.538516,1.015697,0.491201,1.930059,-0.488973,2.003907,164.14628,159.84586,177.312776,166.511896
A001,bend_return,bend_return.mp4,41,1.64,1,1,0.9229,1,345.0057,258.6877,63.8601,0.145224,-0.24886,0.215556,-0.358687,0.028859,-0.370683,0.412134,-0.598675,-0.188918,-0.603573,0.598099,-0.563989,-0.401765,-0.580432,0.663701,0.273437,-0.556978,0.264773,0.538361,0.940194,-0.422671,0.982955,0.348177,0.002328,-0.348177,-0.002328,0.447837,0.996024,-0.534779,1.023633,0.486842,1.978836,-0.497,2.043852,164.87425,159.001701,176.545546,167.571092
A001,bend_return,bend_return.mp4,42,1.68,1,1,0.9285,1,345.2056,257.5314,63.2874,0.15385,-0.273936,0.220682,-0.388482,0.034231,-0.395899,0.405654,-0.630353,-0.196168,-0.628054,0.586491,-0.581627,-0.413369,-0.598364,0.667592,0.275595,-0.581251,0.258096,0.542393,0.952185,-0.445866,0.983184,0.346769,0.001496,-0.34677,-0.001496,0.437346,1.011181,-0.536094,1.042063,0.486638,2.016305,-0.496793,2.090254,164.111763,158.333332,177.681338,167.569902
A001,bend_return,bend_return.mp4,43,1.72,1,1,0.9371,1,344.0691,257.0269,61.6932,0.182638,-0.375722,0.253252,-0.488447,0.067846,-0.49846,0.429881,-0.705871,-0.161366,-0.71265,0.597969,-0.615886,-0.401916,-0.631096,0.691225,0.252504,-0.583028,0.253314,0.580581,0.940409,-0.437621,0.985467,0.346864,0.000676,-0.346865,-0.000676,0.44888,1.021005,-0.538453,1.052355,0.515982,2.085801,-0.496307,2.147189,164.733204,157.193874,177.896246,167.4839
A001,bend_return,bend_return.mp4,44,1.76,1,1,0.9519,0,343.2295,255.4247,61.5282,0.155488,-0.428765,0.233026,-0.540751,0.039246,-0.558579,0.43247,-0.761048,-0.160711,-0.777989,0.618218,-0.646558,-0.381422,-0.673382,0.687245,0.251862,-0.57692,0.236173,0.588476,0.926571,-0.439789,0.974339,0.34657,0.003726,-0.34657,-0.003727,0.456325,1.041458,-0.539618,1.066201,0.528517,2.124734,-0.487823,2.181889,167.278228,157.345505,177.7756,167.114095
A001,bend_return,bend_return.mp4,45,1.8,1,1,0.9491,1,341.5398,253.6245,61.685,0.187288,-0.5133,0.251229,-0.629756,0.068082,-0.637728,0.445679,-0.870908,-0.132904,-0.862951,0.642741,-0.742149,-0.357132,-0.758088,0.728126,0.189084,-0.565882,0.175731,0.634471,0.858253,-0.443338,0.93326,0.346461,0.001474,-0.346461,-0.001474,0.450484,1.090059,-0.536967,1.124726,0.561951,2.137655,-0.470209,2.22723,166.794011,158.210051,179.385151,166.933776
