action_id,action_label,source,frame_id,time_sec,pose_ok,feature_ok,mean_keypoint_conf,low_keypoint_count,hip_center_x,hip_center_y,shoulder_width,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle
A006,wave,wave.mp4,31,1.24,1,1,0.9653,0,343.62,245.0788,58.847,-0.008449,-2.189597,0.089241,-2.294422,-0.131737,-2.275333,0.252518,-2.201468,-0.29241,-2.176558,0.520178,-1.452896,-0.415638,-1.805385,0.713519,-0.815675,-0.841819,-2.451802,0.742084,0.036739,-0.488535,-3.047822,0.311877,0.052794,-0.311878,-0.052794,0.382035,1.254475,-0.318392,1.240234,0.391192,2.334836,-0.418733,2.428846,165.040863,115.946377,177.144392,175.46322
A006,wave,wave.mp4,32,1.28,1,1,0.9649,0,343.4201,244.9042,59.4644,-0.003495,-2.156413,0.095197,-2.260507,-0.12363,-2.244511,0.256052,-2.172827,-0.284845,-2.157133,0.520961,-1.434802,-0.410333,-1.799068,0.714722,-0.801912,-0.805698,-2.441248,0.740284,0.042719,-0.435251,-2.99937,0.310548,0.055825,-0.310548,-0.055825,0.372296,1.23892,-0.320474,1.21339,0.373186,2.321208,-0.407281,2.404618,164.711404,114.807326,177.05942,176.280161
A006,wave,wave.mp4,33,1.32,1,1,0.9655,0,343.9619,245.0455,58.8574,-0.00438,-2.177912,0.09234,-2.283408,-0.123407,-2.268452,0.247849,-2.198819,-0.289629,-2.186559,0.514298,-1.457955,-0.418778,-1.817634,0.720953,-0.826946,-0.779298,-2.462533,0.735718,0.030734,-0.371121,-3.04729,0.3128,0.054773,-0.312801,-0.054773,0.360594,1.2477,-0.337825,1.226622,0.363271,2.351861,-0.417025,2.427806,162.85276,115.877247,177.844778,177.346421
A006,wave,wave.mp4,34,1.36,1,1,0.9661,0,343.9388,245.0538,58.6078,0.001029,-2.186973,0.096636,-2.293635,-0.118897,-2.278688,0.249624,-2.211976,-0.290141,-2.199572,0.512453,-1.471281,-0.422802,-1.825256,0.719765,-0.85123,-0.770411,-2.463578,0.740412,0.027538,-0.333983,-3.024651,0.314338,0.053229,-0.314338,-0.05323,0.35734,1.252997,-0.344085,1.236821,0.364394,2.366164,-0.417642,2.445418,162.858807,113.551424,178.31043,177.838159
A006,wave,wave.mp4,35,1.4,1,1,0.9666,0,343.9106,245.4064,58.7103,0.008511,-2.190501,0.104328,-2.294362,-0.11265,-2.280549,0.255147,-2.207787,-0.288225,-2.19684,0.51368,-1.471025,-0.422486,-1.822581,0.722033,-0.875118,-0.748797,-2.472653,0.73979,0.016056,-0.287433,-3.00405,0.315312,0.053085,-0.315313,-0.053085,0.356765,1.252699,-0.348172,1.234533,0.364336,2.35103,-0.416456,2.426323,161.869809,112.380319,178.415632,178.182638
A006,wave,wave.mp4,36,1.44,1,1,0.9678,0,344.3201,245.6818,58.128,0.009812,-2.221958,0.104084,-2.325557,-0.112441,-2.312556,0.25152,-2.236362,-0.292737,-2.226213,0.510498,-1.491034,-0.428319,-1.83545,0.726156,-0.898237,-0.741341,-2.476313,0.740613,0.005949,-0.278876,-3.001004,0.317069,0.052013,-0.317069,-0.052013,0.356547,1.268369,-0.356459,1.25238,0.364157,2.3727,-0.427094,2.443831,160.924824,112.574195,178.535666,178.33693
A006,wave,wave.mp4,37,1.48,1,1,0.9677,0,344.4109,245.6236,58.3329,0.017086,-2.214737,0.109933,-2.316101,-0.104429,-2.304048,0.252177,-2.225248,-0.288851,-2.217154,0.508232,-1.488015,-0.431516,-1.829882,0.724428,-0.899842,-0.737952,-2.467807,0.73769,0.010595,-0.276626,-2.990579,0.31754,0.051391,-0.31754,-0.051391,0.355566,1.264374,-0.359733,1.249845,0.363873,2.36762,-0.425994,2.435371,160.652501,112.914889,178.63599,178.657974
A006,wave,wave.mp4,38,1.52,1,1,0.9685,0,344.464,245.6891,57.914,0.020584,-2.232913,0.113393,-2.334778,-0.102926,-2.32155,0.255826,-2.241325,-0.287979,-2.229688,0.511164,-1.500481,-0.429658,-1.839382,0.728212,-0.908444,-0.747947,-2.483863,0.747314,0.006706,-0.287548,-3.033369,0.317835,0.050426,-0.317835,-0.050426,0.358475,1.266701,-0.359294,1.257315,0.36601,2.382998,-0.434945,2.455732,161.06214,113.759042,178.472994,178.203978
A006,wave,wave.mp4,39,1.56,1,1,0.9688,0,344.7344,245.6218,57.8696,0.021877,-2.232269,0.115657,-2.334543,-0.102831,-2.319991,0.260704,-2.241413,-0.285677,-2.226588,0.514417,-1.502449,-0.426593,-1.840829,0.725197,-0.911023,-0.769147,-2.492253,0.744649,-2.3e-05,-0.317282,-3.045675,0.317138,0.050246,-0.317138,-0.050246,0.359032,1.261461,-0.357123,1.25254,0.359694,2.375557,-0.446017,2.452335,161.607426,113.030754,178.052878,177.520534
A006,wave,wave.mp4,40,1.6,1,1,0.9689,0,344.9664,245.587,57.659,0.024514,-2.235843,0.116699,-2.344753,-0.101068,-2.327904,0.261803,-2.262655,-0.286423,-2.243151,0.515913,-1.510274,-0.428652,-1.838601,0.729285,-0.894118,-0.7931,-2.458234,0.743479,0.003492,-0.368276,-3.048684,0.317615,0.047985,-0.317615,-0.047985,0.356578,1.267769,-0.355831,1.267745,0.356806,2.387718,-0.44853,2.47135,161.805115,113.802568,178.1821,177.259403
