frame_id,video_time_sec,expected_label,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps,frame_processing_sec
81,3.24,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3367,0,92.846,0.00804
82,3.28,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.3467,1,85.536,0.05069
83,3.32,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.3467,0,87.495,0.00879
84,3.36,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.3467,0,87.743,0.01109
85,3.4,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.3467,0,89.962,0.0085
86,3.44,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.3467,0,91.981,0.00856
87,3.48,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.3467,0,91.8,0.01077
88,3.52,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.3467,0,94.583,0.00795
89,3.56,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.3567,1,87.147,0.04953
90,3.6,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3567,0,86.968,0.01076
91,3.64,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3567,0,88.97,0.00891
92,3.68,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3567,0,91.234,0.00858
93,3.72,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3567,0,94.154,0.00798
94,3.76,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.3567,0,95.183,0.00935
95,3.8,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.3567,0,91.734,0.01633
96,3.84,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.34,1,84.761,0.04532
97,3.88,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.34,0,87.44,0.00816
98,3.92,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.34,0,88.733,0.00959
99,3.96,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.34,0,92.786,0.00739
100,4.0,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.34,0,94.323,0.00896
101,4.04,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.34,0,96.973,0.008
102,4.08,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.34,0,99.3,0.00791
103,4.12,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.3467,1,91.451,0.04811
104,4.16,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3467,0,93.593,0.00857
105,4.2,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3467,0,95.262,0.0083
106,4.24,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3467,0,92.351,0.01477
107,4.28,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3467,0,96.244,0.00731
108,4.32,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3467,0,99.127,0.00813
109,4.36,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3467,0,96.055,0.014
